,Index,Texte,Media,Interaction,Sujet,Données manquantes,A supprimer
318,1651162543333728256,"CBeaune :
""L’écologie, c’est l’#Europe ! 

En 1 mois, 4 reformes votées pour une 🇪🇺 sans carbone !

1⃣Des bornes 🔌 sur les grands axes d’ici 2025
2⃣La fin des voitures thermiques en 2035
3⃣La décarbonation du transport maritime d’ici 2050
4⃣70% de carburants durables dans les ✈️ d'ici 2050""",,Racine,Sur le VE,,False
319,1651365429078810624,"francescazimut :
""@CBeaune Vivement qu’on vous foutent dehors…""",,Désaccord,Loin du VE,,False
320,1651521756434399233,"KleverMarcus :
""@francescazimut @CBeaune 🙏🙏🙏""",,Accord,Loin du VE,,False
321,1635704978382766086,"EricPiolle :
""Grenoble a voté hier la hausse de 25% de la taxe foncière.

C’est un choix assumé. Nous allons renforcer les services publics face à l'inflation, soutenir les moins aisés avec un bouclier social et lutter contre le dérèglement climatique en augmentant nos investissements de 20%. https://t.co/uoc1uHHsX8""",https://video.twimg.com/ext_tw_video/1635704758399893504/pu/vid/640x360/aZuXuYdIesIQw9w8.mp4?tag=12,Racine,Proche du VE,,False
322,1635897548731719682,"Charlotte_34Mtp :
""@EricPiolle Pour faire face à l’inflation, vous augmentez les impôts ? 🤨 Bravo ! J’espère que les Grenoblois sont contents 🤪""",,Désaccord,Loin du VE,,False
323,1635910367804026882,"FalgmM :
""@Charlotte_34Mtp @EricPiolle Ouah 😨 25% complètement à côté de la plaque""",,Accord,Loin du VE,,False
324,1598338582116274176,"BFMTV :
""Élisabeth Borne: ""On fait tout pour éviter les coupures"" d'électricité https://t.co/jBP3bDXf6s""",https://video.twimg.com/amplify_video/1598338481197121536/vid/480x270/cS2-nJ8vQ-PVPUCc.mp4?tag=16,Racine,Proche du VE,,False
325,1598400371311136768,"GoysPrider :
""@BFMTV Traduction :on ne fait rien, on s'en branle des pauvres, gloire au fachisme financier !""",,Désaccord,Proche du VE,,False
326,1608067859149635584,"CDJoncour :
""Ça y est ça tombe enfin !
Le gouvernement britannique admet que les vaccins ont endommagé le système immunitaire naturel des personnes doublement vaccinées. https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1027511/Vaccine-surveillance-report-week-42.pdf https://t.co/72iRLsLiRI""","https://pbs.twimg.com/media/FlEBI5NXEAIU0yB?format=jpg&name=orig 
 ",Racine,Loin du VE,,False
327,1608146831799898112,"MizidyMichael :
""@CDJoncour 👎🏼Vous mentez! Vous n'avez, apparemment, pas lu tout le rapport. La conclusion en page 26, et ce qui précède, constate l'impact positif de la vaccination sur la population, les hospitalisations, etc..""",,Désaccord,Loin du VE,,False
328,1608178777556656128,"Pcab59 :
""@MizidyMichael @CDJoncour Ben moi tous ceux que je connais qui sont injecté (car ce n'est pas un vaccin, voir définition dans Larousse) sont tous malades et plusieurs fois alors que les non injecté vont bien... La croyance ne fait pas tout... Des gens qualifiés ont déjà essayé d'expliquer mais bon""",,Désaccord,Loin du VE,,False
329,1608210657408700419,"AchourHoria :
""@Pcab59 @MizidyMichael @CDJoncour J ai dzs amis qui ne sont pas fais vacciné et encore la dame me gueulasse tout le temps dessus sous prétexte  que j allait lui ramenée le covid .elle a eu 3 ou 4 fois pas vacciné  Mon fils une fois avant la vaccination ma fille et moi pas une seule fois le covid avec 2 vaccin""",,Désaccord,Loin du VE,,False
330,1627997523037102080,"feedpushr :
""La voiture électrique la plus aérodynamique du monde révèle son intérieur : com
https://www.frandroid.com/produits-android/automobile/voitures-electriques/1617143_la-voiture-electrique-la-plus-aerodynamique-du-monde-revele-son-interieur-comme-un-air-de-tesla-model-3""",,Racine,Sur le VE,,False
331,1491032119526637569,"benecologie :
""Une bonne fois pour toutes :
👉 Je suis militante écologiste, j'ai une voiture et j'utilise des infrastructures publiques et privées polluantes.
👉 Je milite contre l'exploitation animale en étant seulement végetarienne (60% vegan).

Ça vous déplaît ? Je ne peux pas faire plus.""",,Racine,Proche du VE,,False
332,1491033305139249153,"benecologie :
""Je suis désolée que les gens (et d'autres personnes engagées) projettent une cohérence impossible à atteindre chez les militant.e.s.

La perfection n'existe pas et je ne suis pas une ascète.""",,Thread,Proche du VE,,False
333,1491034058570153984,"benecologie :
""Une personne végane prend peut être l'avion pour partir en vacances en tuant des milliers d'animaux indirectement, moi c'est pas mon cas.

Mais par contre je mange du fromage et des œufs quand j'ai pas l'énergie de faire autrement.""",,Thread,Proche du VE,,False
334,1491034325420179459,"benecologie :
""La cohérence individuelle est importante, mais s'il faut attendre une cohérence à 100% pour militer pour une cause : personne ne milite jamais.""",,Thread,Proche du VE,,False
335,1491035148196147201,"benecologie :
""Je milite avec des personnes incroyables, qui donnent une partie de leur vie et leur âme à l'écologie (et à plein d'autres causes) : aucune d'entre elle n'est cohérente à 100% et pourtant elles abattent de grandes choses.""",,Thread,Proche du VE,,False
336,1604389103562379265,"lepiche :
""@benecologie Bonjour. Ne peut-on dire la même chose pour le féminisme ?""",,Autre,Loin du VE,,False
337,1604470273947729920,"lepiche :
""@benecologie Vous ne répondez pas ? Je reformule. Peut-on dire “Je milite avec des personnes incroyables, qui donnent une partie de leur vie et leur âme au féminisme (et à plein d'autres causes) : aucune d'entre elle n'est cohérente à 100% et pourtant elles abattent de grandes choses.” ?""",,Thread,Loin du VE,,False
338,1604470538893762562,"benecologie :
""@lepiche Toi t'as envie de me saouler je te bloque""",,Désaccord,Loin du VE,,False
339,1599463292841476096,"greenpeacefr :
""La livraison d'uranium par la Russie à la France montre bien la dépendance énergétique dans laquelle le nucléaire place la France #nucléaire #énergie #Russie https://www.leparisien.fr/international/la-france-livree-en-uranium-russe-cinq-minutes-pour-comprendre-cette-polemique-01-12-2022-AWFQZN3FWNCWFL4NA6HW4BRJWI.php""",,Racine,Proche du VE,,False
340,1599467585459757056,"Plouf40476518 :
""@greenpeacefr FAKE NEWS ! 
Le recyclage d'une partie de notre combustible dépend de la Russie. Ce recyclage n'est ni nécessaire ni une source importante de combustible pour nos réacteurs. 

En somme cela n'induit pas une dépendance de la France vis à vis de la Russie.""",,Désaccord,Proche du VE,,False
341,1599496874381099008,"KrillNoir :
""@Plouf40476518 @greenpeacefr Du coup faut revoir à la hausse la quantité réelle de déchet nucléaire à stocker🙄 C'était tellement pratique de tout envoyer en Russie.""",,Autre,Proche du VE,,False
342,1599504116719706114,"Plouf40476518 :
""@KrillNoir @greenpeacefr Bonjour, 
Nous pouvons aussi décider de maîtriser intégralement la chaîne de recyclage de l'URT.

Et non, il ne s'agit pas de tout envoyer en Russie pour s'en débarrasser. Il s'agit d'envoyer l'U3O8 pour le transformer en UF6. Nous le récupérons après : https://t.co/9CteoNpnqs""","https://pbs.twimg.com/media/FjKUg7dWAAMK2rg?format=jpg&name=orig 
 https://pbs.twimg.com/media/FjKUhGzWIAMDRUg?format=jpg&name=orig 
 ",Désaccord,Proche du VE,,False
343,1599504446299713536,"Plouf40476518 :
""@KrillNoir @greenpeacefr Ensuite, le véritable problème c'est de présenter cela comme une dépendance comparable au pétrole ou au gaz.
Vous conviendrez de la malhonnêteté de l'argumentaire.""",,Thread,Proche du VE,,False
344,1599507693374357505,"KrillNoir :
""@Plouf40476518 @greenpeacefr Mais vu qu'à l'heure actuelle la France ne recycle pas ce type de déchet pour en faire du mox et qu'on compte sur la Russie pour le faire, on est bien dépendant à ce niveau. N'y a t-il pas là aussi de la malhonnêteté quand Orano vante 96% de déchets valorisés?""",,Désaccord,Proche du VE,,False
345,1599511276022947840,"Plouf40476518 :
""@KrillNoir @greenpeacefr Si la France recycle l'URT sinon on ne l'enverrais pas en Russie.

C'est ce que ""dénonce"" cet article : https://www.lemonde.fr/economie/article/2022/11/29/la-russie-possede-la-seule-usine-au-monde-capable-de-recycler-l-uranium-decharge-des-reacteurs-nucleaires-francais_6152097_3234.html https://t.co/vAzzgIwaUI""","https://pbs.twimg.com/media/FjKbB4JWIAIFsCA?format=jpg&name=orig 
 ",Désaccord,Proche du VE,,False
346,1602622988637143047,"Lidbdemocra_d :
""EST CE QUE QUELQU'UN PEUT ME CITER UNE SEULE CHOSE REUSSIE PAR Emmanuel Macron et ses gouvernements de BALTRINGUES depuis 5 ans et demi?Moi désolé je ne vois RIEN!""",,Racine,Loin du VE,,False
347,1602626282054991875,"jeandup18390748 :
""@Lidbdemocra_d Si il a réussi plusieurs choses. L'explosion de la dette l'effondrement de l'industrie, le saccage des hôpitaux, le déclin de l'école publique, l'immigration massive, l'insécurité croissante, ridiculiser la France à l'international, la ruine de la puissance énergétique. Etc, etc.""",,Accord,Proche du VE,,False
348,1602773590285471745,"nico_the_first :
""@jeandup18390748 @Lidbdemocra_d Et l'inflation la plus basse d'Europe. 🥱""",,Désaccord,Loin du VE,,False
349,1630264833785430024,"arretsurimages :
""Sur Twitter et LinkedIn, les influenceurs pro-nucléaire ne laissent rien passer aux journalistes couvrant l'énergie. Qui regrettent leur agressivité… et s'interrogent sur le rôle des sociétés de la filière, EDF en tête, auprès de @PaulineBock.
https://www.arretsurimages.net/articles/en-ligne-un-sous-reseau-pro-nucleaire-qui-assaille-les-journalistes""",,Racine,Proche du VE,,False
350,1630393378071248897,"Amidarax :
""@arretsurimages @PaulineBock ""bouh-bouh-bouh ouin-ouin-ouin on dit de la merde parce qu'on ne fait pas sérieusement son putain de job et on se fait corriger sur les réseaux bouh-bouh-bouh ouin-ouin-ouin"" https://t.co/HvwNSQjVdD""",https://video.twimg.com/tweet_video/FqBSDz1XgAEhLmt.mp4,Désaccord,Proche du VE,,False
351,1611066251341664262,"LCyclable :
""Le meilleur moyen de condamner le vélo est de le mélanger avec les piétons. 

#CouleeVerte #ConflitPietonVelo https://t.co/GHQEMSY6Mx""",https://video.twimg.com/ext_tw_video/1611066151802441731/pu/vid/640x360/MGhWdCYn158JZ-A7.mp4?tag=12,Racine,Proche du VE,,False
352,1611457080094871553,"CitoyenMobilite :
""@LCyclable Ici c'est une bande cyclable Article R110-2 du code de la route, ne pas confondre avec piste cyclable et voie verte...""",,Autre,Proche du VE,,False
353,1603816809198628864,"cavousf5 :
""🔴 ""Valérie Pécresse, Clément Beaune, faites quelque chose, ce n'est plus vivable !""
Des transports franciliens de plus en plus chers mais un service devenu catastrophique : qu'attendent les autorités pour corriger un tel chaos ?!

Coup de gueule de #PatrickCohen dans #CàVous ⬇️ https://t.co/PNShQBIlmA""",https://video.twimg.com/amplify_video/1603815904466604032/vid/1280x720/jVAN0nXtmcoZhvXA.mp4?tag=16,Racine,Proche du VE,,False
354,1603902475752378370,"FloRagondinho :
""@cavousf5 Si vous étés pas content, barrez vous de Paris, la vie est belle en province""",,Autre,Proche du VE,,False
355,1651141899581902848,"M_Chassignet :
""Un chiffre qui en dit long sur la méconnaissance des français sur le véhicule électrique

➡️Seulement 21% pensent que le VE a une empreinte environnementale plus faible que la voiture thermique

👉En réalité, sur sa durée de vie le VE est 2 à 5x meilleur
https://librairie.ademe.fr/mobilite-et-transport/6252-perception-et-attendus-du-grand-public-a-l-egard-de-l-electromobilite.html https://t.co/bZ9u9tZDsa""","https://pbs.twimg.com/media/FuoIExKWwAErhjg?format=png&name=orig 
 ",Racine,Sur le VE,,False
356,1651267286001496070,"ju_pragmatik :
""@M_Chassignet C´est à nuancer car pour les thermiques, on prend en compte des voitures qui explosent la moyenne, supercar, gt... alors que ces voitures ne roulent pas. Le mix énergétique y est aussi pour beaucoup 
En comparant des voitures Identiques, l´écart est plus faible.
Ici bmw 320d/i4 https://t.co/dqb6Hb5PZg""","https://pbs.twimg.com/media/Fup62E0XwBYwZ5z?format=jpg&name=orig 
 ",Autre,Sur le VE,,False
357,1651268710605242370,"ju_pragmatik :
""@M_Chassignet Ci dessus, mix elec Europe.
Ci dessous, mix elec Pologne: https://t.co/sM64V2xpDN""","https://pbs.twimg.com/media/Fup8JCDXwA0eXN-?format=jpg&name=orig 
 ",Thread,Sur le VE,,False
358,1651269024561483776,"ju_pragmatik :
""@M_Chassignet Mix elec France 🤩 https://t.co/LDFRmgP1ze""","https://pbs.twimg.com/media/Fup8bThXgAAyg6N?format=jpg&name=orig 
 ",Thread,Sur le VE,,False
359,1651270627066626070,"ju_pragmatik :
""@M_Chassignet Pour trouver un rapport de 5 en France  il faut comparer une porsche 911 et une e-208... bref, électrifié ne suffira pas! https://t.co/4ucIAkuTDk""","https://pbs.twimg.com/media/Fup94m0XwB8rZkl?format=jpg&name=orig 
 ",Thread,Sur le VE,,False
360,1651309033725329412,"FredericLassabe :
""@Ju36266287 @M_Chassignet Les sources ne disent pas toutes ça.
https://twitter.com/Gregdt1/status/1630158747547979777""",https://twitter.com/Gregdt1/status/1630158747547979777,Désaccord,Sur le VE,,False
361,1639617575481901058,"ElanderNews :
""CONGO - unregulated mines employ thousands of workers, mining cobalt for batteries, so NET ZERO can be ‘achieved’ &amp; we feel good.

These mines often collapse &amp; trapped workers are dug out by hand, if they are lucky.

But hey it saves the planet, right ?

 https://t.co/arO9WjHUdh""",https://video.twimg.com/ext_tw_video/1639379683581079554/pu/vid/304x640/GdLlvWx_QZu-WPWV.mp4?tag=12,Racine,Proche du VE,,False
362,1639618686041432065,"inaLaanDheere :
""@BernieSpofforth As an African, I wish the continent had leaders who stand up for their own people.""",,Accord,Loin du VE,,False
363,1639620019737829376,"ElanderNews :
""@inaLaanDheere Too busy sending your wealth to the west. We all know it.""",,Accord,Loin du VE,,False
364,1639622846086348801,"TritonTheBadman :
""@BernieSpofforth @inaLaanDheere The west? You mean China ?""",,Autre,Loin du VE,,False
365,1639625347879645189,"ElanderNews :
""@TritonTheBadman @inaLaanDheere China hold about 13% of Africa’s debt.""",,Autre,Loin du VE,,False
366,1640088596014047232,"usnjkpolk :
""@BernieSpofforth @TritonTheBadman @inaLaanDheere https://t.co/B1sLWxe9TN""","https://pbs.twimg.com/media/FsLD4rtXgAEX5S4?format=jpg&name=orig 
 ",Autre,Loin du VE,,False
367,1622543318839177222,"agric15 :
""Le veganisme est une offense à la paysannerie de nos campagnes. Que deviendraient nos territoires ruraux sans les agriculteurs sans leurs animaux...oui c est bien nous par notre travail de tous les jours qui façonnons nos territoires. Être vegan c est être hypocrite https://t.co/7RihcNLCRU""","https://pbs.twimg.com/media/FoRuhDOWIAEy_Mu?format=jpg&name=orig 
 https://pbs.twimg.com/media/FoRui1LX0AEg2tP?format=jpg&name=orig 
 ",Racine,Loin du VE,,False
368,1622638455858528357,"cm95300 :
""@agric15 Au contraire. Le vegan cultive le mieux manger, la préservation de l’environnement, la defense des animaux et j’en passe. Mais plutôt que d’opposer les gens encore une fois et de cibler quelque chose que vous ne connaissez pas, ne serait il pas plus intelligent de valoriser ce""",,Désaccord,Proche du VE,,False
369,1622660451279544325,"TangoClub3 :
""@cm95300 @agric15 Le vegan est, dans la grande majorité des cas, un citadin qui ne cultive absolument rien. Le mieux manger en prenant des compléments alimentaires pour compenser certaines carences. Merci la science moderne.""",,Désaccord,Loin du VE,,False
370,1622660858785550338,"cm95300 :
""@TangoClub3 @agric15 Clichés. Absurdités. Méconnaissance. C’est terrible! A votre différence je suis vegan ET tolérant ;-)""",,Désaccord,Loin du VE,,False
371,1631752368139239438,"JL_Thieriot :
""🇩🇪Il faut parfois savoir dire non!Fin du moteur thermique en 2035 : l’Allemagne bloque la décision.Bravo ⁦@c_lindner⁩ .
🇫🇷Quand des enjeux majeurs de souveraineté ou de compétitivité sont en jeux, la France devrait s’en inspirer (énergie par exemple) https://www.lepoint.fr/politique/emmanuel-berretta/fin-du-moteur-thermique-en-2035-l-allemagne-bloque-la-decision-03-03-2023-2510759_1897.php""",,Racine,Proche du VE,,False
